Id,MSSubClass,MSZoning,LotFrontage,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolQC,Fence,MiscFeature,SaleType,SaleCondition,SalePrice,LotArea2,TotalBsmtSF2,GrLivArea2,MasVnrArea2,GarageArea2,TotalSF,TotalBath,LivingAreaQuality,TotalOutdoorArea,OverallScore,TotalArea,OverallQualCond,BedBathRatio,LotFrontageToLotAreaRatio,LivingAreaToTotalAreaRatio,LogTotalArea,ExteriorComposite,BasementScore,NeighborhoodHouseStyle,SeasonSold,AgeAtSale,YearsSinceRemodel,YearsSinceOutdoorAddition,AgeAtSaleTotalArea
1072,60,3,78.0,0.0,3,3,4,14,6,2,0,5,6.0,6,1,1,8,8,-1,0.0,2,2,1,3.0,3.0,1.0,3.0,298,1.0,0,429,1,4,1,4,1556,4,2,8,0,0.0,1,1968.0,1.0,2,441,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,8,4,154000,0.00291827617786641,528529,2421136,0.0,194481,2283,1.5,9336.0,0,36.0,2724,36.0,1.6,0.006666096914793607,0.5710091743119267,7.9102237070973445,16,9.0,14_5,2,41,41,41,111684
1073,50,3,50.0,0.0,3,3,4,7,0,2,0,0,5.0,3,1,1,8,8,-1,0.0,2,2,1,2.0,2.0,2.0,1.0,0,1.0,0,810,1,1,1,0,1456,4,2,7,1,3.0,5,1954.0,1.0,1,280,3.0,3.0,1,0,0,0,0,0.0,0.0,-1,8,4,91500,0.0012053478915425744,656100,2119936,0.0,78400,2266,2.5,7280.0,0,15.0,2546,15.0,2.0,0.006591088847877669,0.5716529250098155,7.842671474979457,16,5.0,7_0,3,58,56,58,147668
1074,60,3,75.0,0.0,2,0,0,7,2,2,0,5,6.0,6,3,1,6,10,1,140.0,2,2,1,3.0,3.0,1.0,4.0,535,1.0,0,155,1,2,1,4,1426,3,2,6,0,0.0,1,1977.0,3.0,2,440,3.0,3.0,2,252,0,0,0,0.0,3.0,-1,8,4,159500,0.0013277401138388132,476100,2033476,19600.0,193600,2116,1.5,8556.0,252,36.0,2556,36.0,1.2,0.009432775751477801,0.5576847868596011,7.846589975291186,16,10.0,7_5,3,32,32,32,81792
1075,20,3,74.0,0.0,3,3,4,5,2,2,0,2,7.0,5,1,1,12,13,-1,0.0,3,2,2,4.0,3.0,3.0,1.0,0,1.0,0,1240,1,4,1,4,1240,2,3,5,0,0.0,1,2006.0,2.0,3,826,3.0,3.0,2,140,93,0,0,0.0,0.0,-1,8,4,194000,0.0015436458413141752,1537600,1537600,0.0,682276,2480,2.0,8680.0,233,35.0,3306,35.0,0.6666666666666666,0.008647890615870048,0.3749622013909888,8.103796712981794,25,8.0,5_2,2,1,1,1,3306
1076,70,3,75.0,0.0,3,3,4,6,2,2,0,5,7.0,6,1,1,13,14,-1,0.0,2,2,1,3.0,3.0,1.0,4.0,410,1.0,0,390,1,2,1,4,1740,3,2,6,2,4.0,1,1940.0,1.0,1,240,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,1,4,219500,0.0036818549035663763,640000,3027600,0.0,57600,2540,1.5,12180.0,0,42.0,2780,42.0,1.2,0.005713850373304891,0.6256742179072277,7.930565854233965,27,10.0,6_5,3,67,23,67,186260
1077,50,3,60.0,1.0,3,3,4,17,2,2,0,0,5.0,8,1,1,13,14,-1,0.0,2,2,1,2.0,3.0,1.0,5.0,626,1.0,0,170,1,3,1,4,1466,3,3,7,1,3.0,1,1950.0,1.0,2,566,3.0,3.0,2,436,21,0,0,0.0,0.0,2,8,4,170000,0.0024811822976756196,633616,2149156,0.0,320356,2262,2.5,7330.0,457,40.0,2828,40.0,1.0,0.005555041199888899,0.5182043124779074,7.947678571301568,27,10.0,17_0,2,70,17,70,197960
1078,20,3,0.0,0.0,2,3,0,12,2,2,0,2,5.0,5,1,1,12,10,-1,0.0,2,2,1,3.0,3.0,2.0,4.0,75,3.0,791,230,1,4,1,4,1096,3,2,6,0,0.0,1,1969.0,3.0,1,299,3.0,3.0,2,240,32,0,0,0.0,0.0,-1,8,0,138800,0.0053998232600642624,1201216,1201216,0.0,89401,2192,2.0,5480.0,272,25.0,2491,25.0,1.5,0.0,0.43980738362760835,7.820840879907344,22,10.0,12_2,2,37,37,37,92167
1079,120,4,37.0,0.0,3,3,4,5,2,2,4,2,6.0,5,1,1,12,13,1,169.0,3,2,2,4.0,3.0,2.0,6.0,662,1.0,0,186,1,4,1,4,848,1,3,3,1,4.0,1,2004.0,2.0,2,420,3.0,3.0,2,140,0,0,0,0.0,0.0,-1,8,4,155900,0.00038807946755917307,719104,719104,28561.0,176400,1696,2.0,5088.0,140,30.0,2116,30.0,0.5,0.008340847610459874,0.4005668398677374,7.6577552711348655,25,13.0,5_2,2,2,2,2,4232
1080,20,3,65.0,0.0,3,3,4,5,2,2,0,2,5.0,5,1,1,12,13,-1,0.0,2,2,2,4.0,3.0,1.0,6.0,495,1.0,0,495,1,3,1,4,990,3,2,5,0,0.0,1,1996.0,1.0,1,299,3.0,3.0,2,0,64,0,0,0.0,0.0,-1,8,4,126000,0.0016255710272021487,980100,980100,0.0,89401,1980,1.0,4950.0,64,25.0,2279,25.0,1.5,0.007406563354603464,0.4342105263157895,7.731930721948486,25,13.0,5_2,2,13,13,13,29627
1081,20,3,80.0,0.0,3,3,4,14,2,2,0,2,6.0,7,1,1,12,13,1,144.0,3,3,1,3.0,3.0,1.0,5.0,656,1.0,0,602,1,4,1,4,1258,3,3,5,0,0.0,1,1971.0,2.0,2,528,3.0,3.0,2,55,0,0,0,0.0,0.0,-1,0,0,145000,0.0025943216202636713,1582564,1582564,20736.0,278784,2516,2.5,7548.0,271,42.0,3044,42.0,1.0,0.007245720496331854,0.41313628899835797,8.021256180143997,25,11.0,14_2,4,37,4,37,112628
1082,20,3,75.0,0.0,3,3,0,19,1,2,0,2,5.0,5,1,1,6,6,-1,0.0,2,2,1,3.0,3.0,1.0,5.0,824,1.0,0,216,1,1,1,4,1040,3,2,5,0,0.0,1,1963.0,3.0,1,308,3.0,3.0,2,0,0,220,0,0.0,3.0,-1,8,4,133000,0.0011776712149733086,1081600,1081600,0.0,94864,2080,2.5,5200.0,220,25.0,2388,25.0,1.2,0.009998666844420743,0.4353285893679364,7.77863014732581,12,11.0,19_2,3,47,47,47,112236
1083,20,3,70.0,0.0,3,3,4,5,2,2,0,2,7.0,5,1,1,12,13,1,100.0,3,2,2,4.0,3.0,1.0,1.0,0,1.0,0,1459,1,4,1,4,1459,3,3,6,1,4.0,1,2002.0,2.0,2,527,3.0,3.0,2,192,39,0,0,0.0,0.0,-1,8,4,192000,0.0016157364364827388,2128681,2128681,10000.0,277729,2918,2.0,10213.0,231,35.0,3445,35.0,1.0,0.008,0.4233894370284388,8.144969417087875,25,8.0,5_2,4,5,5,5,17225
1084,20,3,80.0,0.0,3,3,4,12,2,2,0,2,6.0,6,3,1,6,6,1,425.0,2,2,1,3.0,3.0,1.0,4.0,553,1.0,0,698,1,2,1,4,1251,3,2,6,2,4.0,1,1964.0,2.0,1,461,3.0,3.0,2,0,116,0,0,0.0,3.0,2,8,4,160000,0.00163505488515814,1565001,1565001,180625.0,212521,2502,2.0,7506.0,116,36.0,2963,36.0,1.5,0.009089876150437451,0.42206477732793524,7.994294986415977,12,10.0,12_2,2,42,42,42,124446
1085,60,3,0.0,0.0,1,3,0,8,2,2,0,5,6.0,5,1,1,6,6,-1,0.0,2,2,2,4.0,3.0,1.0,5.0,592,1.0,0,99,1,3,1,4,1498,3,2,6,1,3.0,1,1995.0,3.0,2,409,3.0,3.0,2,315,44,0,0,0.0,0.0,-1,8,4,187500,0.0036287849288579605,477481,2244004,0.0,167281,2189,2.5,8988.0,359,30.0,2598,30.0,0.8571428571428571,0.0,0.5763755290496345,7.8628820346414905,12,12.0,8_5,3,11,10,11,28578
1086,85,3,73.0,0.0,3,3,4,20,2,2,0,6,6.0,6,1,1,6,6,-1,0.0,2,2,2,4.0,3.0,3.0,6.0,747,1.0,0,189,1,4,1,4,996,2,3,5,0,0.0,1,1992.0,1.0,2,564,3.0,3.0,2,120,0,0,0,0.0,0.0,-1,8,4,147000,0.001738808258819363,876096,992016,0.0,318096,1932,2.0,5976.0,120,36.0,2496,36.0,1.0,0.008048511576626241,0.3988786543852623,7.822845290279774,12,13.0,20_6,2,18,18,18,44928
1087,160,4,0.0,0.0,3,3,4,10,2,2,4,5,4.0,5,1,1,5,5,-1,0.0,2,2,1,3.0,3.0,1.0,4.0,334,1.0,0,212,1,2,1,4,1092,3,2,6,0,0.0,1,1973.0,2.0,1,286,3.0,3.0,2,120,96,0,0,0.0,0.0,-1,8,4,83500,4.763084321796995e-05,298116,1192464,0.0,81796,1638,1.5,4368.0,216,20.0,1924,20.0,1.2,0.0,0.5672727272727273,7.562681246721884,10,10.0,10_5,2,37,37,37,71188
1088,60,1,85.0,0.0,3,3,4,21,2,2,0,5,8.0,5,1,1,12,13,-1,0.0,3,2,2,4.0,3.0,2.0,1.0,0,1.0,0,1082,1,4,1,4,1953,3,3,9,1,4.0,1,2005.0,2.0,3,1043,3.0,3.0,2,160,50,0,0,0.0,0.0,-1,8,4,252000,0.0023769160024403246,1170724,3814209,0.0,1087849,3035,2.5,15624.0,210,40.0,4078,40.0,0.8571428571428571,0.008037825059101654,0.4787938220151998,8.313607139317558,25,8.0,21_5,2,4,3,4,16312
1089,160,4,24.0,0.0,3,3,4,7,2,2,3,5,7.0,5,1,1,12,13,2,50.0,3,2,2,4.0,3.0,1.0,1.0,0,1.0,0,970,1,4,1,4,1709,3,3,7,0,0.0,5,2004.0,1.0,2,380,3.0,3.0,2,0,40,0,0,0.0,0.0,-1,8,4,137500,0.00010081185056439511,940900,2920681,2500.0,144400,2679,2.0,11963.0,40,35.0,3059,35.0,1.0,0.009512485136741973,0.5584967320261438,8.026170194946426,25,8.0,7_5,2,2,2,2,6118
1090,120,1,37.0,2.0,2,3,4,21,2,2,4,2,8.0,5,1,1,8,8,-1,0.0,3,2,2,4.0,3.0,1.0,6.0,1039,1.0,0,208,1,4,1,4,1247,1,3,4,1,4.0,1,2005.0,3.0,2,550,3.0,3.0,2,0,84,0,0,0.0,0.0,-1,8,4,197000,0.00020086581271786387,1555009,1555009,0.0,302500,2494,2.5,9976.0,84,40.0,3044,40.0,0.4,0.011154657823334338,0.4095238095238095,8.021256180143997,16,13.0,21_2,2,1,1,1,3044
1091,90,3,60.0,0.0,3,3,0,12,2,2,2,2,3.0,4,1,1,3,3,-1,0.0,2,2,3,0.0,0.0,0.0,0.0,0,0.0,0,0,5,1,0,0,1040,2,2,6,0,0.0,5,1987.0,1.0,2,400,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,8,4,92900,0.0015392166233282418,0,1081600,0.0,160000,1040,2.0,3120.0,0,12.0,1440,12.0,0.6666666666666666,0.007021650087770626,0.7217210270645386,7.273092595999522,6,0.0,12_2,3,59,59,59,84960
1092,160,1,24.0,2.0,3,3,4,21,2,2,3,5,7.0,5,1,1,8,8,1,212.0,3,2,2,4.0,3.0,1.0,4.0,510,1.0,0,90,1,4,1,4,1252,2,3,4,0,0.0,5,1999.0,1.0,2,462,3.0,3.0,2,0,48,0,0,0.0,0.0,-1,8,4,160000,6.422797777262787e-05,360000,1567504,44944.0,213444,1852,3.5,8764.0,48,35.0,2314,35.0,0.5714285714285714,0.011105969458583989,0.5408207343412527,7.747164966520335,16,11.0,21_5,2,9,8,9,20826
1093,50,3,60.0,0.0,3,0,4,18,2,2,0,0,6.0,5,1,1,8,8,-1,0.0,2,2,2,3.0,3.0,1.0,3.0,423,1.0,0,758,1,1,1,4,1694,4,2,7,1,4.0,5,1925.0,1.0,2,576,3.0,3.0,2,342,0,128,0,0.0,0.0,-1,8,4,136500,0.0014865508903081335,1394761,2869636,0.0,331776,2875,2.0,10164.0,470,30.0,3451,30.0,1.3333333333333333,0.007142006903940007,0.4907300115874855,8.146709052203319,16,9.0,18_0,3,83,58,83,286433
1094,20,3,71.0,0.0,3,3,0,12,1,2,0,2,5.0,8,3,1,8,8,1,166.0,2,2,1,3.0,3.0,2.0,6.0,661,1.0,0,203,1,3,1,4,1200,1,3,6,0,0.0,5,1977.0,1.0,2,884,3.0,3.0,2,0,64,0,0,0.0,3.0,-1,8,4,146000,0.0018024003243547414,746496,1440000,27556.0,781456,2064,2.5,6000.0,64,40.0,2948,40.0,0.4,0.007691474379807171,0.4069175991861648,7.989221408815276,16,12.0,12_2,4,41,8,41,120868
1095,20,3,74.0,0.0,3,3,4,12,2,2,0,2,5.0,7,1,1,8,8,-1,0.0,2,2,1,3.0,3.0,1.0,4.0,248,3.0,240,448,1,4,1,4,936,2,2,4,0,0.0,1,1956.0,3.0,1,308,3.0,3.0,2,0,0,80,160,0.0,0.0,-1,8,4,129000,0.0007067629751551721,876096,876096,0.0,94864,1872,2.0,4680.0,240,35.0,2180,35.0,1.0,0.012608621570966093,0.42916093535075656,7.687538766201629,16,10.0,12_2,2,54,10,54,117720
1096,20,3,78.0,0.0,2,3,4,5,2,2,0,2,6.0,5,1,1,12,13,-1,0.0,3,2,2,4.0,3.0,1.0,6.0,24,1.0,0,1290,1,3,1,4,1314,3,3,6,1,4.0,1,2006.0,2.0,2,440,3.0,3.0,2,0,22,0,0,0.0,0.0,-1,8,4,176432,0.0018372294540852686,1726596,1726596,0.0,193600,2628,2.0,7884.0,22,30.0,3068,30.0,1.0,0.008370895041854474,0.4281524926686217,8.029107054619736,25,13.0,5_2,2,1,1,1,3068
1097,70,4,60.0,0.0,3,3,4,9,2,2,0,5,6.0,7,1,1,13,14,-1,0.0,2,2,2,3.0,3.0,1.0,1.0,0,1.0,0,684,1,2,1,4,1355,3,3,7,0,0.0,-1,1914.0,0.0,0,0,0.0,0.0,2,136,0,115,0,0.0,0.0,-1,8,4,127000,0.0009858231346636475,467856,1836025,0.0,0,2039,1.5,8130.0,251,42.0,2039,42.0,1.2,0.008717129158797037,0.6642156862745098,7.620705086838262,27,7.0,9_5,2,93,1,93,189627
1098,120,3,0.0,0.0,3,3,4,22,2,2,4,2,8.0,5,1,1,6,6,-1,0.0,3,2,1,4.0,3.0,1.0,1.0,0,1.0,0,1074,1,4,1,4,1088,2,3,5,0,0.0,1,1987.0,2.0,2,461,3.0,3.0,2,0,74,137,0,0.0,0.0,-1,8,4,170000,0.00025838002849076124,1153476,1183744,0.0,212521,2162,1.5,8704.0,211,40.0,2623,40.0,0.8,0.0,0.4146341463414634,7.8724551500639794,12,8.0,22_2,4,21,21,21,55083
1099,50,4,50.0,0.0,3,3,4,3,2,2,0,0,4.0,6,1,1,8,8,-1,0.0,2,2,0,3.0,3.0,1.0,4.0,672,1.0,0,0,1,2,1,4,1324,3,2,6,0,0.0,5,1936.0,1.0,1,240,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,8,4,128000,0.0007405773347825186,451584,1752976,0.0,57600,1996,1.0,5296.0,0,24.0,2236,24.0,1.5,0.008331944675887352,0.5918641037103264,7.71289096149013,16,10.0,3_0,3,73,59,73,163228
1100,20,3,82.0,0.0,2,3,4,14,6,2,0,2,7.0,5,1,1,9,10,1,206.0,2,2,1,4.0,3.0,1.0,5.0,704,1.0,0,567,1,2,1,4,1601,3,2,7,1,3.0,1,1978.0,2.0,2,478,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,0,0,157000,0.003009891055154399,1615441,2563201,42436.0,228484,2872,2.0,11207.0,0,35.0,3350,35.0,1.0,0.006901775944785793,0.4777678304983587,8.11701408773731,19,12.0,14_2,2,31,31,31,103850
1101,30,3,60.0,0.0,3,0,4,18,2,2,0,2,2.0,5,1,1,13,14,-1,0.0,2,2,1,3.0,2.0,1.0,3.0,290,1.0,0,0,1,2,0,1,438,1,1,3,0,0.0,5,1930.0,1.0,1,246,3.0,3.0,0,0,0,0,0,0.0,0.0,-1,8,4,60000,0.0014865508903081335,84100,191844,0.0,60516,728,1.0,876.0,0,10.0,974,10.0,0.5,0.007142006903940007,0.4492307692307692,6.882437470997847,27,8.0,18_2,1,89,59,89,86686
1102,20,3,61.0,0.0,2,3,4,12,2,2,0,2,5.0,5,1,1,6,8,-1,0.0,2,2,1,3.0,3.0,1.0,4.0,412,2.0,287,251,1,2,1,4,950,3,2,5,0,0.0,5,1981.0,1.0,1,280,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,8,4,119500,0.002018803108515191,902500,902500,0.0,78400,1900,1.0,4750.0,0,25.0,2180,25.0,1.5,0.006250640434470745,0.4355800091701055,7.687538766201629,14,10.0,12_2,3,36,36,36,78480
1103,20,3,70.0,0.0,3,3,4,12,2,2,0,2,5.0,7,1,1,13,14,1,45.0,2,2,1,3.0,3.0,1.0,3.0,588,1.0,0,422,1,4,1,4,1134,2,2,6,0,0.0,1,1960.0,2.0,1,254,3.0,3.0,2,0,16,0,0,0.0,1.0,-1,8,3,135000,0.0010211808134235195,1020100,1285956,2025.0,64516,2144,1.0,5670.0,16,35.0,2398,35.0,1.0,0.009998571632623911,0.47269695706544396,7.782807262839695,27,9.0,12_2,2,47,5,47,112706
1104,20,3,79.0,0.0,3,3,0,12,2,2,0,2,6.0,6,3,1,3,3,-1,0.0,2,2,1,3.0,3.0,2.0,5.0,655,1.0,0,0,1,4,1,4,1194,3,2,6,1,2.0,3,1954.0,3.0,2,539,3.0,3.0,2,0,0,192,0,0.0,0.0,-1,8,4,159500,0.0016771043956766427,429025,1425636,0.0,290521,1849,1.5,7164.0,192,36.0,2388,36.0,1.5,0.008865447200089777,0.4997907074089577,7.77863014732581,6,11.0,12_2,3,47,47,47,112236
1105,160,4,24.0,0.0,3,3,4,2,2,2,4,5,5.0,5,1,1,6,6,1,304.0,2,2,1,3.0,3.0,1.0,1.0,0,1.0,0,630,1,2,1,4,1302,3,2,6,0,0.0,5,1970.0,1.0,2,440,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,8,4,106000,5.1248037906482174e-05,396900,1695204,92416.0,193600,1932,2.5,6510.0,0,25.0,2372,25.0,0.8571428571428571,0.011898859692612791,0.5486725663716814,7.771910256435763,12,7.0,2_5,2,37,37,37,87764
1106,60,3,98.0,0.0,2,3,0,15,2,2,0,5,8.0,5,1,1,6,6,1,362.0,3,2,2,5.0,3.0,3.0,6.0,1032,1.0,0,431,1,4,1,4,2622,3,3,9,2,3.0,1,1994.0,2.0,2,712,3.0,3.0,2,186,32,0,0,0.0,0.0,-1,8,4,325000,0.0032057768036728744,2140369,6874884,131044.0,506944,4085,3.5,20976.0,218,40.0,4797,40.0,0.8571428571428571,0.00799543118218161,0.5464776990412672,8.47595444339964,12,14.0,15_5,2,16,15,16,76752
1107,20,3,114.0,0.0,2,3,0,20,1,2,0,2,7.0,5,3,1,6,6,-1,0.0,3,2,2,4.0,3.0,2.0,6.0,738,1.0,0,172,1,3,1,4,1442,3,3,6,1,3.0,1,1990.0,3.0,2,719,3.0,3.0,2,0,244,0,0,0.0,0.0,-1,8,4,179900,0.0022788768811879126,828100,2079364,0.0,516961,2352,3.0,10094.0,244,35.0,3071,35.0,1.0,0.011005985711527323,0.4694010416666667,8.030084094267563,12,13.0,20_2,2,17,16,17,52207
1108,60,3,168.0,0.0,0,1,1,8,2,2,0,5,7.0,5,1,1,12,13,-1,0.0,3,2,2,5.0,4.0,1.0,1.0,0,1.0,0,868,1,4,1,4,2021,3,3,9,1,4.0,3,2006.0,2.0,2,422,3.0,3.0,2,0,100,0,0,0.0,0.0,-1,6,5,274725,0.011638526786603145,753424,4084441,0.0,178084,2889,2.5,14147.0,100,35.0,3311,35.0,0.8571428571428571,0.007223321007825264,0.6102053140096618,8.10530751550515,25,10.0,8_5,4,0,0,0,0
1109,60,3,0.0,0.0,3,3,4,8,2,2,0,5,6.0,5,1,1,12,13,-1,0.0,2,2,2,4.0,3.0,1.0,1.0,0,1.0,0,924,1,4,1,4,1690,3,2,7,1,3.0,1,2000.0,2.0,2,463,3.0,3.0,2,100,48,0,0,0.0,0.0,-1,8,0,181000,0.001366797290445971,853776,2856100,0.0,214369,2614,2.5,10140.0,148,30.0,3077,30.0,0.8571428571428571,0.0,0.5490578297595842,8.032035314398824,25,8.0,8_5,4,7,7,7,21539
1110,20,3,107.0,0.0,2,3,4,16,2,2,0,2,8.0,5,1,1,8,8,2,42.0,3,2,2,5.0,3.0,2.0,6.0,1039,1.0,0,797,1,4,1,4,1836,3,3,7,1,4.0,1,2004.0,3.0,3,862,3.0,3.0,2,125,185,0,0,0.0,0.0,-1,8,4,280000,0.0027500229648315215,3370896,3370896,1764.0,743044,3672,3.0,14688.0,310,40.0,4534,40.0,1.0,0.00941652732553023,0.40485115766262403,8.419580362549237,16,14.0,16_2,2,5,4,5,22670
1111,60,3,0.0,0.0,3,3,4,8,2,2,0,5,6.0,5,1,1,6,6,-1,0.0,2,2,2,4.0,3.0,1.0,6.0,219,1.0,0,554,1,3,1,4,1658,3,2,8,1,3.0,1,1995.0,3.0,2,431,3.0,3.0,2,224,84,0,0,0.0,0.0,-1,8,4,188000,0.0013449540580092898,597529,2748964,0.0,185761,2431,3.5,9948.0,308,30.0,2862,30.0,0.8571428571428571,0.0,0.5791128187216207,7.959625305098115,12,13.0,8_5,3,13,12,13,37206
1112,60,3,80.0,0.0,3,3,4,14,2,2,0,5,7.0,6,3,1,9,10,1,660.0,2,2,1,3.0,3.0,1.0,5.0,403,1.0,0,400,1,2,1,4,1964,4,2,8,1,4.0,1,1976.0,2.0,2,483,3.0,3.0,2,0,69,0,0,0.0,0.0,-1,8,4,205000,0.0023341978785868687,644809,3857296,435600.0,233289,2767,2.5,13748.0,69,42.0,3250,42.0,1.1428571428571428,0.007632859459975193,0.604121808674254,8.086717920303906,19,11.0,14_5,4,32,32,32,104000
1113,20,3,73.0,0.0,2,3,0,12,2,2,0,2,5.0,7,1,1,14,15,-1,0.0,2,2,1,3.0,3.0,1.0,6.0,708,1.0,0,108,1,2,1,0,816,2,2,5,0,0.0,5,1957.0,1.0,1,308,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,8,4,129900,0.001051615498414582,665856,665856,0.0,94864,1632,2.0,4080.0,0,35.0,1940,35.0,1.0,0.010280242219405718,0.42040185471406494,7.57095858316901,29,12.0,12_2,3,49,49,49,95060
1114,20,3,66.0,0.0,3,3,4,12,2,2,0,2,5.0,7,1,1,13,14,-1,0.0,2,2,1,3.0,3.0,1.0,4.0,643,1.0,0,365,1,3,1,4,1008,2,3,6,0,0.0,1,1953.0,1.0,1,240,3.0,3.0,2,0,18,0,0,0.0,0.0,-1,8,4,134500,0.0016821083975112477,1016064,1016064,0.0,57600,2016,2.0,5040.0,18,35.0,2256,35.0,1.0,0.007395786642761094,0.44661054497120073,7.721791776817535,27,10.0,12_2,2,54,1,54,121824
1115,20,3,90.0,0.0,3,3,4,17,2,2,0,2,5.0,7,1,1,8,8,-1,0.0,2,3,1,3.0,3.0,1.0,3.0,415,1.0,0,418,1,4,1,4,833,2,3,4,0,0.0,5,1955.0,1.0,1,326,3.0,3.0,2,0,0,0,0,0.0,3.0,-1,8,4,117000,0.0005929367352514074,693889,693889,0.0,106276,1666,1.0,4165.0,0,35.0,1992,35.0,1.0,0.01666358081836697,0.41796287004515803,7.597396320212795,16,9.0,17_2,3,52,6,52,103584
1116,20,3,93.0,0.0,3,3,4,16,2,2,0,2,8.0,5,3,1,12,13,2,328.0,3,2,2,5.0,3.0,1.0,6.0,1004,1.0,0,730,1,4,1,4,1734,3,4,7,1,4.0,1,2007.0,2.0,3,928,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,6,5,318000,0.003115933807843205,3006756,3006756,107584.0,861184,3468,3.0,13872.0,0,40.0,4396,40.0,1.0,0.007694853549561476,0.3943597907664317,8.388677769180811,25,14.0,16_2,4,0,0,0,0
1117,80,3,0.0,0.0,3,3,4,8,2,2,0,7,8.0,5,3,1,12,13,-1,0.0,3,2,2,4.0,3.0,1.0,6.0,353,1.0,0,55,1,4,1,4,1419,3,3,7,1,3.0,3,2002.0,3.0,2,527,3.0,3.0,2,120,0,0,0,0.0,0.0,-1,8,4,184100,0.0012599635813055252,166464,2013561,0.0,277729,1827,3.5,11352.0,120,40.0,2354,40.0,0.8571428571428571,0.0,0.6025477707006369,7.764296006450518,25,13.0,8_7,2,7,7,7,16478
1118,20,3,57.0,0.0,2,3,2,19,1,2,0,2,5.0,7,1,1,12,13,-1,0.0,2,2,1,3.0,3.0,1.0,4.0,702,1.0,0,192,1,4,1,4,894,3,3,5,0,0.0,1,1967.0,2.0,2,450,3.0,3.0,2,0,0,0,0,0.0,0.0,-1,8,4,130000,0.002021331389027513,799236,799236,0.0,202500,1788,2.0,4470.0,0,35.0,2238,35.0,1.5,0.005837173579109063,0.39928539526574364,7.713784616598755,25,10.0,19_2,2,41,5,41,91758
1119,80,3,85.0,0.0,3,3,4,19,2,2,0,7,5.0,6,1,1,8,8,-1,0.0,2,3,1,3.0,3.0,1.0,1.0,0,1.0,0,533,1,2,1,4,1601,3,2,6,0,0.0,3,1958.0,2.0,1,300,3.0,3.0,2,280,34,0,0,0.0,0.0,-1,8,4,140000,0.004089053720840413,284089,2563201,0.0,90000,2134,1.5,8005.0,314,30.0,2434,30.0,1.5,0.006147837407782439,0.6574948665297742,7.79770203551669,16,7.0,19_7,1,50,21,50,121700
1120,20,3,70.0,0.0,3,3,4,12,2,2,0,2,5.0,5,1,1,3,14,-1,0.0,2,2,1,3.0,3.0,1.0,2.0,369,1.0,0,671,1,2,1,0,1040,3,2,6,0,0.0,1,1959.0,2.0,1,286,3.0,3.0,2,140,0,252,0,0.0,2.0,-1,8,4,133700,0.0011971753152271553,1081600,1081600,0.0,81796,2080,1.0,5200.0,392,25.0,2366,25.0,1.5,0.009258034651501124,0.4393747359526827,7.769378609513984,17,8.0,12_2,3,47,47,47,111202
1121,30,4,59.0,0.0,3,0,4,9,2,2,0,2,6.0,5,1,1,3,3,-1,0.0,2,2,0,3.0,3.0,1.0,1.0,0,1.0,0,1012,1,2,1,0,1012,2,2,6,1,4.0,5,1920.0,1.0,1,308,3.0,3.0,2,0,22,112,0,0.0,3.0,-1,8,4,118400,0.0014372762503274015,1024144,1024144,0.0,94864,2024,1.0,6072.0,134,30.0,2332,30.0,1.0,0.007139399806389158,0.4337762537505358,7.75491027202143,6,7.0,9_2,2,87,57,87,202884
1122,20,3,84.0,0.0,3,3,4,5,2,2,0,2,7.0,5,1,1,12,13,1,196.0,3,2,2,4.0,3.0,3.0,6.0,24,1.0,0,1528,1,4,1,4,1552,3,3,7,0,0.0,1,2005.0,2.0,3,782,3.0,3.0,2,144,20,0,0,0.0,0.0,-1,6,5,212900,0.002158424751342998,2408704,2408704,38416.0,611524,3104,2.0,10864.0,164,35.0,3886,35.0,1.0,0.008329201784828953,0.3992796501157705,8.265392930852224,25,13.0,5_2,3,1,0,1,3886
